FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.9311469,9311469,POINT (16.453875062935648 48.25572891446535),Theodor-Kramer-Str.,Theodor-Kramer-Str.,N25,,11,https://anachb.vor.at?P=SQ&input=Wien%20Theodor-Kramer-Str.&start=1,
OEFFHALTESTOGD.9311470,9311470,POINT (16.454333160754164 48.25566311465571),Theodor-Kramer-Str.,Theodor-Kramer-Str.,"N25, 27A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Theodor-Kramer-Str.&start=1,
OEFFHALTESTOGD.9311471,9311471,POINT (16.454333160754164 48.25566311465571),Theodor-Kramer-Str.,Theodor-Kramer-Str.,N25,,10,https://anachb.vor.at?P=SQ&input=Wien%20Theodor-Kramer-Str.&start=1,
OEFFHALTESTOGD.9311472,9311472,POINT (16.454333160754164 48.25566311465571),Theodor-Kramer-Str.,Theodor-Kramer-Str.,N25,,11,https://anachb.vor.at?P=SQ&input=Wien%20Theodor-Kramer-Str.&start=1,
OEFFHALTESTOGD.9312154,9312154,POINT (16.400443534193368 48.262469115127004),Floridsdorfer Markt,Floridsdorfer Markt,N31,,11,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312155,9312155,POINT (16.400443534193368 48.262469115127004),Floridsdorfer Markt,Floridsdorfer Markt,N31,,10,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312156,9312156,POINT (16.400147134971583 48.26169161920493),Floridsdorfer Markt,Floridsdorfer Markt,"30, 26, 31, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312157,9312157,POINT (16.399612541849304 48.26115939978474),Floridsdorfer Markt,Floridsdorfer Markt,"501, 502",,3,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312158,9312158,POINT (16.40014713507803 48.2617574189715),Floridsdorfer Markt,Floridsdorfer Markt,N31,,11,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312159,9312159,POINT (16.40014713507803 48.2617574189715),Floridsdorfer Markt,Floridsdorfer Markt,N31,,10,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312160,9312160,POINT (16.39987763730596 48.26237941606643),Floridsdorfer Markt,Floridsdorfer Markt,"33, 30, 26, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312161,9312161,POINT (16.40046153429692 48.26250501446317),Floridsdorfer Markt,Floridsdorfer Markt,30,,1,https://anachb.vor.at?P=SQ&input=Wien%20Floridsdorfer%20Markt&start=1,
OEFFHALTESTOGD.9312162,9312162,POINT (16.28518124754684 48.22576726209011),Schrammelgasse,Schrammelgasse,44A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Schrammelgasse&start=1,
OEFFHALTESTOGD.9312163,9312163,POINT (16.288522903806975 48.20646955207772),Schrekergasse,Schrekergasse,"48A, N46",,2,https://anachb.vor.at?P=SQ&input=Wien%20Schrekergasse&start=1,
OEFFHALTESTOGD.9312164,9312164,POINT (16.288522903806975 48.20646955207772),Schrekergasse,Schrekergasse,N46,,10,https://anachb.vor.at?P=SQ&input=Wien%20Schrekergasse&start=1,
OEFFHALTESTOGD.9312165,9312165,POINT (16.288522903806975 48.20646955207772),Schrekergasse,Schrekergasse,N46,,11,https://anachb.vor.at?P=SQ&input=Wien%20Schrekergasse&start=1,
OEFFHALTESTOGD.9312166,9312166,POINT (16.288522903987094 48.2063617526234),Schrekergasse,Schrekergasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Schrekergasse&start=1,
OEFFHALTESTOGD.9312167,9312167,POINT (16.280824305951302 48.1814446764149),Schrutkagasse,Schrutkagasse,54A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Schrutkagasse&start=1,
OEFFHALTESTOGD.9312168,9312168,POINT (16.319029562473645 48.21182740736893),Schuhmeierplatz,Schuhmeierplatz,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312169,9312169,POINT (16.31994585762396 48.21148020869649),Schuhmeierplatz,Schuhmeierplatz,46,,1,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312170,9312170,POINT (16.318400765190244 48.2115940089971),Schuhmeierplatz,Schuhmeierplatz,N46,,11,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312171,9312171,POINT (16.318400765190244 48.2115940089971),Schuhmeierplatz,Schuhmeierplatz,N46,,10,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312172,9312172,POINT (16.318670262654145 48.211043211059206),Schuhmeierplatz,Schuhmeierplatz,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312173,9312173,POINT (16.31834686542143 48.211599908324196),Schuhmeierplatz,Schuhmeierplatz,46,,1,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312174,9312174,POINT (16.319927857184798 48.21145030837313),Schuhmeierplatz,Schuhmeierplatz,N46,,11,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312175,9312175,POINT (16.319927857184798 48.21145030837313),Schuhmeierplatz,Schuhmeierplatz,N46,,10,https://anachb.vor.at?P=SQ&input=Wien%20Schuhmeierplatz&start=1,
OEFFHALTESTOGD.9312176,9312176,POINT (16.37421273214271 48.16850527924144),Ettenreichgasse/Schulzentrum,Ettenreichgasse/Schulzentrum,"66A, N66, 65A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Ettenreichgasse/Schulzentrum&start=1,
OEFFHALTESTOGD.9312177,9312177,POINT (16.37421273214271 48.16850527924144),Ettenreichgasse/Schulzentrum,Ettenreichgasse/Schulzentrum,N66,,10,https://anachb.vor.at?P=SQ&input=Wien%20Ettenreichgasse/Schulzentrum&start=1,
OEFFHALTESTOGD.9312178,9312178,POINT (16.37421273214271 48.16850527924144),Ettenreichgasse/Schulzentrum,Ettenreichgasse/Schulzentrum,N66,,11,https://anachb.vor.at?P=SQ&input=Wien%20Ettenreichgasse/Schulzentrum&start=1,
OEFFHALTESTOGD.9312179,9312179,POINT (16.3860884104284 48.194524447712304),Rennweg,Rennweg,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312180,9312180,POINT (16.3860884104284 48.194524447712304),Rennweg,Rennweg,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312181,9312181,POINT (16.386438808426544 48.19489574614276),Rennweg,Rennweg,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312182,9312182,POINT (16.386034509951063 48.19459034813846),Rennweg,Rennweg,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312183,9312183,POINT (16.386672307751894 48.194506547437406),Rennweg,Rennweg,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312184,9312184,POINT (16.386672307751894 48.194506547437406),Rennweg,Rennweg,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312185,9312185,POINT (16.386456707752842 48.194326848336715),Rennweg,Rennweg,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312186,9312186,POINT (16.386600507861846 48.195033445556504),Rennweg,Rennweg,77A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312187,9312187,POINT (16.3868161063494 48.19437474805542),Rennweg,Rennweg,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20Rennweg&start=1,
OEFFHALTESTOGD.9312188,9312188,POINT (16.530734569673587 48.24241333054957),Asparagusweg,Asparagusweg,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Asparagusweg&start=1,
OEFFHALTESTOGD.9312189,9312189,POINT (16.53058177032251 48.24229373143929),Asparagusweg,Asparagusweg,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Asparagusweg&start=1,
OEFFHALTESTOGD.9312190,9312190,POINT (16.367771905597127 48.19875193933833),Resselgasse,Resselgasse,1,,1,https://anachb.vor.at?P=SQ&input=Wien%20Resselgasse&start=1,
OEFFHALTESTOGD.9312191,9312191,POINT (16.367664103949064 48.19778194438034),Resselgasse,Resselgasse,"N66, N62",,2,https://anachb.vor.at?P=SQ&input=Wien%20Resselgasse&start=1,
OEFFHALTESTOGD.9312192,9312192,POINT (16.367664103949064 48.19778194438034),Resselgasse,Resselgasse,"N66, N62",,10,https://anachb.vor.at?P=SQ&input=Wien%20Resselgasse&start=1,
OEFFHALTESTOGD.9312193,9312193,POINT (16.367664103949064 48.19778194438034),Resselgasse,Resselgasse,"N66, N62",,11,https://anachb.vor.at?P=SQ&input=Wien%20Resselgasse&start=1,
OEFFHALTESTOGD.9312194,9312194,POINT (16.367655105776503 48.19876993900364),Resselgasse,Resselgasse,1,,1,https://anachb.vor.at?P=SQ&input=Wien%20Resselgasse&start=1,
OEFFHALTESTOGD.9312195,9312195,POINT (16.377558857415437 48.17322614051966),Reumannplatz U (Davidgasse),Reumannplatz U (Davidgasse),"66A, N66, 227",,3,https://anachb.vor.at?P=SQ&input=Wien%20Reumannplatz&start=1,
OEFFHALTESTOGD.9312196,9312196,POINT (16.377518521769876 48.17322615507657),Reumannplatz U (Davidgasse),Reumannplatz U (Davidgasse),"66A, N66, 227",,2,https://anachb.vor.at?P=SQ&input=Wien%20Reumannplatz&start=1,
OEFFHALTESTOGD.9312197,9312197,POINT (16.377518521769876 48.17322615507657),Reumannplatz U (Davidgasse),Reumannplatz U (Davidgasse),N66,,10,https://anachb.vor.at?P=SQ&input=Wien%20Reumannplatz&start=1,
OEFFHALTESTOGD.9312198,9312198,POINT (16.377518521769876 48.17322615507657),Reumannplatz U (Davidgasse),Reumannplatz U (Davidgasse),N66,,11,https://anachb.vor.at?P=SQ&input=Wien%20Reumannplatz&start=1,
OEFFHALTESTOGD.9312199,9312199,POINT (16.37746462199418 48.173130255390014),Reumannplatz,Reumannplatz,"N67, N65, 7A, N68",,2,https://anachb.vor.at?P=SQ&input=Wien%20Reumannplatz&start=1,
OEFFHALTESTOGD.9312200,9312200,POINT (16.37746462199418 48.173130255390014),Reumannplatz,Reumannplatz,"N67, N65, N68",,10,https://anachb.vor.at?P=SQ&input=Wien%20Reumannplatz&start=1,
OEFFHALTESTOGD.9312850,9312850,POINT (16.3972993872813 48.217974829008405),Venediger Au,Venediger Au,N81,,13,https://anachb.vor.at?P=SQ&input=Wien%20Venediger%20Au&start=1,
OEFFHALTESTOGD.9312851,9312851,POINT (16.3972993872813 48.217974829008405),Venediger Au,Venediger Au,N81,,12,https://anachb.vor.at?P=SQ&input=Wien%20Venediger%20Au&start=1,
OEFFHALTESTOGD.9312852,9312852,POINT (16.39652689083297 48.21790293021462),Venediger Au,Venediger Au,N81,,13,https://anachb.vor.at?P=SQ&input=Wien%20Venediger%20Au&start=1,
OEFFHALTESTOGD.9312853,9312853,POINT (16.39652689083297 48.21790293021462),Venediger Au,Venediger Au,N81,,12,https://anachb.vor.at?P=SQ&input=Wien%20Venediger%20Au&start=1,
OEFFHALTESTOGD.9312854,9312854,POINT (16.28133641132666 48.18706874935355),Verbindungsbahn (Spohrstraße),Verbindungsbahn (Spohrstraße),"54B, 53A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Verbindungsbahn&start=1,
OEFFHALTESTOGD.9312855,9312855,POINT (16.282423306824203 48.187380146933336),Verbindungsbahn,Verbindungsbahn,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Verbindungsbahn&start=1,
OEFFHALTESTOGD.9312856,9312856,POINT (16.282423306368358 48.18729034702884),Verbindungsbahn,Verbindungsbahn,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Verbindungsbahn&start=1,
OEFFHALTESTOGD.9312857,9312857,POINT (16.282558105845073 48.18738614705623),Verbindungsbahn,Verbindungsbahn,N54,,13,https://anachb.vor.at?P=SQ&input=Wien%20Verbindungsbahn&start=1,
OEFFHALTESTOGD.9312858,9312858,POINT (16.282558105845073 48.18738614705623),Verbindungsbahn,Verbindungsbahn,N54,,12,https://anachb.vor.at?P=SQ&input=Wien%20Verbindungsbahn&start=1,
OEFFHALTESTOGD.9312859,9312859,POINT (16.280554915989494 48.187176548673335),Verbindungsbahn (Bossigasse),Verbindungsbahn (Bossigasse),"54A, 53A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Verbindungsbahn&start=1,
OEFFHALTESTOGD.9312860,9312860,POINT (16.28333066206253 48.23004004280498),Grabengasse,Grabengasse,44A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Grabengasse&start=1,
OEFFHALTESTOGD.9312861,9312861,POINT (16.275784819686464 48.173022519865135),Versorgungsheimplatz,Versorgungsheimplatz,62,,1,https://anachb.vor.at?P=SQ&input=Wien%20Versorgungsheimplatz&start=1,
OEFFHALTESTOGD.9312862,9312862,POINT (16.276108216702408 48.17276492041488),Versorgungsheimplatz,Versorgungsheimplatz,62,,1,https://anachb.vor.at?P=SQ&input=Wien%20Versorgungsheimplatz&start=1,
OEFFHALTESTOGD.9312863,9312863,POINT (16.400129033596556 48.18869166671363),St. Marx,St. Marx,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312864,9312864,POINT (16.399922434580795 48.18912286480196),St. Marx,St. Marx,74A,,2,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312865,9312865,POINT (16.39938343748473 48.18863176782825),St. Marx,St. Marx,18,,1,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312866,9312866,POINT (16.3999673346623 48.188637767801886),St. Marx,St. Marx,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312867,9312867,POINT (16.3999673346623 48.188637767801886),St. Marx,St. Marx,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312868,9312868,POINT (16.400021233877265 48.188637767500076),St. Marx,St. Marx,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312869,9312869,POINT (16.40005713324861 48.18876356699618),St. Marx,St. Marx,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312870,9312870,POINT (16.40005713324861 48.18876356699618),St. Marx,St. Marx,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312871,9312871,POINT (16.39994043370965 48.18867366745429),St. Marx,St. Marx,74A,,2,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312872,9312872,POINT (16.39952713666873 48.18857786782076),St. Marx,St. Marx,18,,1,https://anachb.vor.at?P=SQ&input=Wien%20St.%20Marx&start=1,
OEFFHALTESTOGD.9312873,9312873,POINT (16.334750003776026 48.224881535555305),Vinzenzgasse,Vinzenzgasse,42,,1,https://anachb.vor.at?P=SQ&input=Wien%20Vinzenzgasse&start=1,
OEFFHALTESTOGD.9312874,9312874,POINT (16.305644726614943 48.21118691825685),Rankgasse,Rankgasse,"46, 10, 44",,1,https://anachb.vor.at?P=SQ&input=Wien%20Rankgasse&start=1,
OEFFHALTESTOGD.9312875,9312875,POINT (16.305581826321223 48.21101931922596),Rankgasse,Rankgasse,N46,,11,https://anachb.vor.at?P=SQ&input=Wien%20Rankgasse&start=1,
OEFFHALTESTOGD.9312876,9312876,POINT (16.305581826321223 48.21101931922596),Rankgasse,Rankgasse,N46,,10,https://anachb.vor.at?P=SQ&input=Wien%20Rankgasse&start=1,
OEFFHALTESTOGD.9312877,9312877,POINT (16.305635726113167 48.210510421513376),Rankgasse,Rankgasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Rankgasse&start=1,
OEFFHALTESTOGD.9312878,9312878,POINT (16.305474026271593 48.21069002086015),Rankgasse,Rankgasse,"46, 10, 44",,1,https://anachb.vor.at?P=SQ&input=Wien%20Rankgasse&start=1,
OEFFHALTESTOGD.9312879,9312879,POINT (16.319640465291705 48.21649638468713),Wilhelminenstraße,Wilhelminenstraße,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wilhelminenstraße&start=1,
OEFFHALTESTOGD.9312880,9312880,POINT (16.319945863713393 48.21624498529331),Wilhelminenstraße,Wilhelminenstraße,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Wilhelminenstraße&start=1,
OEFFHALTESTOGD.9312881,9312881,POINT (16.31932596607882 48.21589188808956),Wilhelminenstraße,Wilhelminenstraße,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wilhelminenstraße&start=1,
OEFFHALTESTOGD.9312882,9312882,POINT (16.3190205675719 48.21617318632614),Wilhelminenstraße,Wilhelminenstraße,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Wilhelminenstraße&start=1,
OEFFHALTESTOGD.9312883,9312883,POINT (16.33320480875919 48.151601285945475),Willendorfer Gasse,Willendorfer Gasse,"66A, N66, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Willendorfer%20Gasse&start=1,
OEFFHALTESTOGD.9312884,9312884,POINT (16.33320480875919 48.151601285945475),Willendorfer Gasse,Willendorfer Gasse,N66,,10,https://anachb.vor.at?P=SQ&input=Wien%20Willendorfer%20Gasse&start=1,
OEFFHALTESTOGD.9312885,9312885,POINT (16.33320480875919 48.151601285945475),Willendorfer Gasse,Willendorfer Gasse,N66,,11,https://anachb.vor.at?P=SQ&input=Wien%20Willendorfer%20Gasse&start=1,
OEFFHALTESTOGD.9312886,9312886,POINT (16.25714016117426 48.13406824517427),Willergasse/Schule,Willergasse/Schule,"N60, 60A, 253, 250, N61",,3,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312887,9312887,POINT (16.257099856232742 48.13406821749373),Willergasse/Schule,Willergasse/Schule,"N60, 60A, 253, 250, N61",,2,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312888,9312888,POINT (16.257099856232742 48.13406821749373),Willergasse/Schule,Willergasse/Schule,"N60, N61",,10,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312889,9312889,POINT (16.257099856232742 48.13406821749373),Willergasse/Schule,Willergasse/Schule,"N60, N61",,11,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312849,9312849,POINT (16.27622502628629 48.1796716877686),Veitingergasse,Veitingergasse,54A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Veitingergasse&start=1,
OEFFHALTESTOGD.9312890,9312890,POINT (16.257099856232742 48.13406821749373),Willergasse/Schule,Willergasse/Schule,"N60, N61",,13,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312891,9312891,POINT (16.257099856232742 48.13406821749373),Willergasse/Schule,Willergasse/Schule,"N60, N61",,12,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312892,9312892,POINT (16.257337859166867 48.13408624412541),Willergasse/Schule,Willergasse/Schule,"60A, 253, 257, N61",,3,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312893,9312893,POINT (16.25729755421107 48.134086216514206),Willergasse/Schule,Willergasse/Schule,"60A, 253, 257, N61",,2,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312894,9312894,POINT (16.25729755421107 48.134086216514206),Willergasse/Schule,Willergasse/Schule,N61,,10,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9312895,9312895,POINT (16.25729755421107 48.134086216514206),Willergasse/Schule,Willergasse/Schule,N61,,11,https://anachb.vor.at?P=SQ&input=Wien%20Willergasse/Schule&start=1,
OEFFHALTESTOGD.9310759,9310759,POINT (16.346324417547606 48.08454169368737),Biedermannsdorf HLW,Biedermannsdorf HLW,"206, 268",,3,https://anachb.vor.at?P=SQ&input=Biedermannsdorf%20HLW&start=1,
OEFFHALTESTOGD.9310760,9310760,POINT (16.338536055485076 48.08460770082602),Biedermannsdorf Haidweg,Biedermannsdorf Haidweg,"215, 217, 206, 216, 329",,3,https://anachb.vor.at?P=SQ&input=Biedermannsdorf%20Haidweg&start=1,
OEFFHALTESTOGD.9310761,9310761,POINT (16.338221657046958 48.08472770123357),Biedermannsdorf Haidweg,Biedermannsdorf Haidweg,"215, 217, 206, 216, 329",,3,https://anachb.vor.at?P=SQ&input=Biedermannsdorf%20Haidweg&start=1,
OEFFHALTESTOGD.9310762,9310762,POINT (16.3484090105314 48.31570728944975),Bisamberg Bahnhof,Bisamberg Bahnhof,"856, SV903",,3,https://anachb.vor.at?P=SQ&input=Bisamberg%20Bahnhof&start=1,
OEFFHALTESTOGD.9310763,9310763,POINT (16.354095301694414 48.324446441879005),Bisamberg Weintorgasse,Bisamberg Weintorgasse,850,,3,https://anachb.vor.at?P=SQ&input=Bisamberg%20Weintorgasse&start=1,
OEFFHALTESTOGD.9310764,9310764,POINT (16.353978503546372 48.32451214138132),Bisamberg Weintorgasse,Bisamberg Weintorgasse,850,,3,https://anachb.vor.at?P=SQ&input=Bisamberg%20Weintorgasse&start=1,
OEFFHALTESTOGD.9310765,9310765,POINT (16.356484795437396 48.326411529976355),Bisamberg Lavendelweg,Bisamberg Lavendelweg,850,,3,https://anachb.vor.at?P=SQ&input=Bisamberg%20Lavendelweg&start=1,
